timestamp,zip_code,substation_id,temp_celsius,cloud_cover_pct,humidity_pct,gross_grid_load_mw,der_solar_gen_mw,der_battery_discharge_mw,net_load_mw,voltage_sensor_pu,frequency_hz
2023-04-28 17:00:00,19101,SUB-PHL-02,24.28,63.79,35.55,742.75,4.69,7.44,730.62,1.0094,59.99
2023-04-28 18:00:00,19102,SUB-PHL-02,22.07,76.92,72.76,732.5,0.0,9.65,722.85,1.0041,59.984
2023-04-28 19:00:00,19103,SUB-PHL-01,18.16,36.86,34.17,760.02,0.0,11.1,748.92,1.0061,60.036
2023-04-28 20:00:00,19104,SUB-PHL-02,18.98,96.0,59.78,764.38,0.0,8.79,755.59,0.9884,59.988
2023-04-28 21:00:00,19104,SUB-PHL-01,15.31,82.05,58.36,780.73,0.0,5.29,775.44,0.993,60.001
2023-04-28 22:00:00,19104,SUB-PHL-01,11.84,85.39,48.64,838.13,0.0,0.0,838.13,0.9808,59.996
2023-04-28 23:00:00,19101,SUB-PHL-01,12.9,17.22,82.22,817.42,0.0,0.0,817.42,0.9843,60.004
2023-04-29 00:00:00,19101,SUB-PHL-01,17.94,27.1,40.23,534.07,0.0,0.0,534.07,0.9906,59.988
2023-04-29 01:00:00,19103,SUB-PHL-01,14.44,28.56,51.15,519.66,0.0,0.0,519.66,0.9826,59.996
2023-04-29 02:00:00,19101,SUB-PHL-01,15.0,27.09,76.45,472.7,0.0,0.0,472.7,1.0041,60.008
2023-04-29 03:00:00,19103,SUB-PHL-01,15.68,85.54,31.83,436.42,0.0,0.0,436.42,1.0199,59.983
2023-04-29 04:00:00,19103,SUB-PHL-02,21.13,3.19,70.38,430.97,0.0,0.0,430.97,0.984,60.022
2023-04-29 05:00:00,19102,SUB-PHL-01,21.78,7.61,78.98,387.93,0.0,0.0,387.93,1.0128,60.024
2023-04-29 06:00:00,19104,SUB-PHL-02,24.26,27.39,85.94,387.99,0.0,0.0,387.99,0.9848,60.012
2023-04-29 07:00:00,19104,SUB-PHL-02,20.8,19.99,82.58,326.52,10.35,0.0,316.17,1.0068,60.001
2023-04-29 08:00:00,19103,SUB-PHL-01,22.91,23.19,49.16,340.31,19.2,0.0,321.11,1.0057,59.94
2023-04-29 09:00:00,19101,SUB-PHL-01,20.32,79.79,65.18,306.76,7.15,0.0,299.61,1.0161,60.008
2023-04-29 10:00:00,19103,SUB-PHL-01,27.1,56.31,34.64,392.73,18.92,0.0,373.81,0.9846,59.992
2023-04-29 11:00:00,19104,SUB-PHL-02,22.31,0.58,45.47,328.49,48.02,0.0,280.47,0.9926,59.995
2023-04-29 12:00:00,19102,SUB-PHL-01,25.25,42.93,35.65,394.19,28.54,0.0,365.65,0.9836,59.962
2023-04-29 13:00:00,19104,SUB-PHL-01,22.45,40.79,48.91,396.97,28.6,0.0,368.37,0.9963,60.01
2023-04-29 14:00:00,19103,SUB-PHL-01,22.97,11.39,82.51,439.8,38.37,0.0,401.43,1.0165,59.971
2023-04-29 15:00:00,19103,SUB-PHL-02,21.68,67.61,50.83,455.97,11.45,0.0,444.52,1.0113,60.002
2023-04-29 16:00:00,19104,SUB-PHL-01,21.1,70.21,63.71,474.44,7.45,0.0,466.99,1.0089,60.018
2023-04-29 17:00:00,19104,SUB-PHL-01,20.03,72.09,56.0,513.03,3.61,13.51,495.91,1.0013,59.991
2023-04-29 18:00:00,19101,SUB-PHL-01,18.72,72.85,57.53,547.03,0.0,6.82,540.21,1.0153,60.024
2023-04-29 19:00:00,19102,SUB-PHL-01,20.19,0.01,88.17,558.42,0.0,7.12,551.3,0.998,59.985
2023-04-29 20:00:00,19104,SUB-PHL-01,15.11,95.39,47.77,594.11,0.0,12.98,581.13,0.986,60.012
2023-04-29 21:00:00,19102,SUB-PHL-02,16.72,81.42,67.64,560.98,0.0,8.4,552.58,1.0135,59.974
2023-04-29 22:00:00,19102,SUB-PHL-01,17.92,90.4,55.2,572.61,0.0,0.0,572.61,0.9912,60.021
2023-04-29 23:00:00,19101,SUB-PHL-01,13.96,1.56,33.67,579.51,0.0,0.0,579.51,0.9821,60.018
2023-04-30 00:00:00,19103,SUB-PHL-02,13.63,93.39,59.36,539.44,0.0,0.0,539.44,0.985,60.009
2023-04-30 01:00:00,19102,SUB-PHL-01,14.77,80.98,78.8,507.11,0.0,0.0,507.11,1.0044,59.992
2023-04-30 02:00:00,19102,SUB-PHL-02,18.09,83.72,35.93,491.19,0.0,0.0,491.19,1.0043,59.972
2023-04-30 03:00:00,19102,SUB-PHL-02,16.92,9.33,34.18,450.3,0.0,0.0,450.3,0.9904,59.992
2023-04-30 04:00:00,19102,SUB-PHL-02,16.5,73.88,39.22,430.79,0.0,0.0,430.79,1.0091,60.022
2023-04-30 05:00:00,19103,SUB-PHL-02,19.74,95.99,75.86,397.95,0.0,0.0,397.95,1.0109,60.003
2023-04-30 06:00:00,19101,SUB-PHL-02,17.86,67.85,73.44,358.87,0.0,0.0,358.87,1.0168,59.969
2023-04-30 07:00:00,19102,SUB-PHL-01,22.72,57.06,63.9,345.81,5.56,0.0,340.25,1.0034,59.978
2023-04-30 08:00:00,19104,SUB-PHL-02,23.38,94.56,58.09,337.9,1.36,0.0,336.54,1.0112,60.025
2023-04-30 09:00:00,19103,SUB-PHL-01,22.98,44.29,83.3,300.8,19.7,0.0,281.1,1.0101,60.01
2023-04-30 10:00:00,19101,SUB-PHL-01,22.72,59.93,76.0,314.86,17.35,0.0,297.51,0.9903,59.975
2023-04-30 11:00:00,19104,SUB-PHL-01,23.12,47.63,78.72,349.02,25.29,0.0,323.73,0.9924,59.965
2023-04-30 12:00:00,19104,SUB-PHL-01,26.13,93.28,78.8,419.27,3.36,0.0,415.91,0.9991,59.987
2023-04-30 13:00:00,19104,SUB-PHL-01,27.35,7.61,68.56,467.25,44.62,0.0,422.63,0.9808,59.963
2023-04-30 14:00:00,19102,SUB-PHL-01,23.12,50.11,57.48,424.73,21.6,0.0,403.13,0.9919,59.997
2023-04-30 15:00:00,19102,SUB-PHL-01,24.52,68.7,81.88,504.73,11.07,0.0,493.66,0.999,60.049
2023-04-30 16:00:00,19104,SUB-PHL-02,18.39,79.19,85.56,499.77,5.2,0.0,494.57,0.9843,59.968
2023-04-30 17:00:00,19101,SUB-PHL-02,20.19,58.3,31.43,526.88,5.4,13.8,507.68,0.9851,59.996
2023-04-30 18:00:00,19102,SUB-PHL-02,20.0,90.89,33.09,555.36,0.0,12.01,543.35,0.9985,60.026
2023-04-30 19:00:00,19101,SUB-PHL-02,16.95,94.2,87.52,561.32,0.0,7.76,553.56,1.0092,60.015
2023-04-30 20:00:00,19102,SUB-PHL-02,15.69,6.43,46.63,591.16,0.0,5.1,586.06,1.0133,59.997
2023-04-30 21:00:00,19102,SUB-PHL-01,15.19,40.24,82.4,586.46,0.0,14.48,571.98,1.0019,59.997
2023-04-30 22:00:00,19102,SUB-PHL-02,16.32,2.35,53.33,585.52,0.0,0.0,585.52,0.999,59.977
2023-04-30 23:00:00,19101,SUB-PHL-01,14.86,32.94,37.15,572.95,0.0,0.0,572.95,0.9954,59.995
2023-05-01 00:00:00,19102,SUB-PHL-02,10.83,53.69,34.83,817.05,0.0,0.0,817.05,0.9877,60.005
2023-05-01 01:00:00,19101,SUB-PHL-01,11.23,91.08,39.39,759.44,0.0,0.0,759.44,0.9859,60.022
2023-05-01 02:00:00,19102,SUB-PHL-02,14.76,84.66,44.99,650.42,0.0,0.0,650.42,1.0117,59.988
2023-05-01 03:00:00,19103,SUB-PHL-01,17.68,12.75,59.31,609.87,0.0,0.0,609.87,0.9986,59.996
2023-05-01 04:00:00,19102,SUB-PHL-01,12.31,9.3,72.09,593.66,0.0,0.0,593.66,1.0116,59.981
2023-05-01 05:00:00,19104,SUB-PHL-02,18.01,58.93,89.18,518.93,0.0,0.0,518.93,1.0082,60.005
2023-05-01 06:00:00,19101,SUB-PHL-01,19.25,53.21,56.49,480.09,0.0,0.0,480.09,0.9878,60.016
2023-05-01 07:00:00,19103,SUB-PHL-01,24.38,26.64,61.09,483.41,9.49,0.0,473.92,1.0004,60.013
2023-05-01 08:00:00,19101,SUB-PHL-02,22.04,89.95,61.31,440.7,2.51,0.0,438.19,0.9978,59.977
2023-05-01 09:00:00,19102,SUB-PHL-01,24.61,92.74,62.37,460.29,2.57,0.0,457.72,0.997,60.003
2023-05-01 10:00:00,19104,SUB-PHL-01,24.92,40.26,61.06,491.0,25.87,0.0,465.13,1.0017,59.986
2023-05-01 11:00:00,19104,SUB-PHL-02,20.87,89.03,30.53,448.46,5.3,0.0,443.16,1.0193,60.02
2023-05-01 12:00:00,19104,SUB-PHL-02,26.84,38.39,30.1,564.08,30.8,0.0,533.28,1.0125,59.997
2023-05-01 13:00:00,19102,SUB-PHL-02,25.57,73.68,35.86,573.95,12.71,0.0,561.24,1.0161,59.97
2023-05-01 14:00:00,19102,SUB-PHL-02,25.65,47.59,36.09,633.33,22.69,0.0,610.64,0.9812,59.996
2023-05-01 15:00:00,19104,SUB-PHL-02,31.69,12.26,72.29,830.52,31.02,0.0,799.5,0.9856,60.009
2023-05-01 16:00:00,19102,SUB-PHL-01,18.64,92.79,42.29,634.0,1.8,0.0,632.2,0.9834,60.005
2023-05-01 17:00:00,19102,SUB-PHL-01,25.05,45.41,83.68,772.0,7.06,5.86,759.08,0.9905,59.99
2023-05-01 18:00:00,19103,SUB-PHL-02,19.73,73.45,85.72,719.24,0.0,12.2,707.04,0.9977,59.988
2023-05-01 19:00:00,19102,SUB-PHL-02,19.59,36.72,88.55,761.74,0.0,9.89,751.85,1.0057,59.98
2023-05-01 20:00:00,19103,SUB-PHL-01,17.71,1.89,86.34,786.93,0.0,12.58,774.35,1.0,59.992
2023-05-01 21:00:00,19104,SUB-PHL-02,15.92,10.05,46.31,767.73,0.0,11.91,755.82,1.0161,59.983
2023-05-01 22:00:00,19101,SUB-PHL-01,14.84,49.62,60.59,794.7,0.0,0.0,794.7,1.0176,60.019
2023-05-01 23:00:00,19102,SUB-PHL-01,16.13,69.0,40.53,754.6,0.0,0.0,754.6,0.9865,59.982
2023-05-02 00:00:00,19104,SUB-PHL-01,12.51,33.47,78.37,771.86,0.0,0.0,771.86,1.0141,60.002
2023-05-02 01:00:00,19104,SUB-PHL-02,17.22,69.55,83.31,697.58,0.0,0.0,697.58,0.9993,60.001
2023-05-02 02:00:00,19102,SUB-PHL-02,15.38,69.86,81.08,642.12,0.0,0.0,642.12,0.9981,60.019
2023-05-02 03:00:00,19101,SUB-PHL-01,14.75,70.39,56.0,603.68,0.0,0.0,603.68,1.0114,60.022
2023-05-02 04:00:00,19101,SUB-PHL-01,17.15,49.25,75.52,549.37,0.0,0.0,549.37,0.9837,60.014
2023-05-02 05:00:00,19102,SUB-PHL-02,21.77,91.49,35.85,501.83,0.0,0.0,501.83,1.0153,60.007
2023-05-02 06:00:00,19104,SUB-PHL-01,19.48,48.92,32.41,479.96,0.0,0.0,479.96,1.0068,59.979
2023-05-02 07:00:00,19102,SUB-PHL-01,22.56,45.03,75.19,451.2,7.11,0.0,444.09,1.015,59.979
2023-05-02 08:00:00,19101,SUB-PHL-01,21.58,19.94,55.52,411.77,20.01,0.0,391.76,1.0198,59.983
2023-05-02 09:00:00,19102,SUB-PHL-01,25.6,30.77,89.73,485.99,24.48,0.0,461.51,1.0007,60.015
2023-05-02 10:00:00,19104,SUB-PHL-01,26.25,4.23,35.84,486.52,41.47,0.0,445.05,0.9837,60.001
2023-05-02 11:00:00,19101,SUB-PHL-02,29.07,63.35,81.34,558.18,17.7,0.0,540.48,0.9867,60.017
2023-05-02 12:00:00,19101,SUB-PHL-01,25.19,24.85,58.8,544.97,37.57,0.0,507.4,0.9929,60.02
2023-05-02 13:00:00,19101,SUB-PHL-01,26.71,30.42,79.63,594.12,33.6,0.0,560.52,0.9841,59.985
2023-05-02 14:00:00,19104,SUB-PHL-01,25.07,77.08,79.03,598.21,9.92,0.0,588.29,1.0126,60.001
2023-05-02 15:00:00,19102,SUB-PHL-01,26.67,32.72,84.96,718.31,23.79,0.0,694.52,0.9919,60.0
2023-05-02 16:00:00,19101,SUB-PHL-02,21.61,24.22,47.87,643.55,18.94,0.0,624.61,1.019,59.993
2023-05-02 17:00:00,19104,SUB-PHL-01,23.33,16.91,86.99,724.53,10.75,11.46,702.32,1.0081,59.989
2023-05-02 18:00:00,19104,SUB-PHL-01,20.16,77.49,39.1,724.13,0.0,9.91,714.22,0.9869,60.024
2023-05-02 19:00:00,19103,SUB-PHL-02,19.12,12.97,34.92,758.2,0.0,12.93,745.27,0.999,60.001
2023-05-02 20:00:00,19101,SUB-PHL-01,18.23,45.38,55.9,766.34,0.0,5.93,760.41,0.9987,60.0
2023-05-02 21:00:00,19104,SUB-PHL-01,17.51,50.69,79.7,794.76,0.0,7.22,787.54,0.9997,59.984
2023-05-02 22:00:00,19102,SUB-PHL-02,15.98,68.74,58.41,759.1,0.0,0.0,759.1,1.0014,60.014
2023-05-02 23:00:00,19104,SUB-PHL-01,16.15,63.33,79.76,760.33,0.0,0.0,760.33,0.9812,59.98
2023-05-03 00:00:00,19104,SUB-PHL-02,18.94,81.07,73.78,733.7,0.0,0.0,733.7,1.0075,60.009
2023-05-03 01:00:00,19103,SUB-PHL-01,17.93,4.48,42.57,682.4,0.0,0.0,682.4,0.9995,60.01
2023-05-03 02:00:00,19101,SUB-PHL-02,18.19,29.64,86.93,636.35,0.0,0.0,636.35,1.0116,59.992
2023-05-03 03:00:00,19104,SUB-PHL-02,16.34,28.01,33.65,610.17,0.0,0.0,610.17,1.0126,60.006
2023-05-03 04:00:00,19102,SUB-PHL-02,16.51,14.6,83.9,543.5,0.0,0.0,543.5,0.9892,60.004
2023-05-03 05:00:00,19103,SUB-PHL-01,21.4,28.92,48.27,503.93,0.0,0.0,503.93,0.9819,59.999
2023-05-03 06:00:00,19104,SUB-PHL-02,22.54,30.98,60.01,491.8,0.0,0.0,491.8,1.0081,60.0
2023-05-03 07:00:00,19102,SUB-PHL-02,25.02,52.19,55.34,498.11,6.19,0.0,491.92,1.0191,60.001
2023-05-03 08:00:00,19101,SUB-PHL-02,22.08,66.37,40.31,409.53,8.41,0.0,401.12,0.9979,60.003
2023-05-03 09:00:00,19103,SUB-PHL-01,23.86,38.11,51.49,468.72,21.88,0.0,446.84,0.9904,60.001
2023-05-03 10:00:00,19104,SUB-PHL-01,21.84,71.95,41.58,420.83,12.15,0.0,408.68,0.9863,59.978
2023-05-03 11:00:00,19103,SUB-PHL-02,24.83,33.62,42.23,490.36,32.06,0.0,458.3,0.9915,59.997
2023-05-03 12:00:00,19102,SUB-PHL-02,27.78,29.03,41.22,584.57,35.48,0.0,549.09,0.9931,60.005
2023-05-03 13:00:00,19101,SUB-PHL-01,24.68,54.12,59.34,570.92,22.16,0.0,548.76,0.997,60.002
2023-05-03 14:00:00,19101,SUB-PHL-01,26.4,2.37,77.88,670.42,42.28,0.0,628.14,1.0062,60.019
2023-05-03 15:00:00,19101,SUB-PHL-01,23.94,7.98,64.14,629.96,32.53,0.0,597.43,0.9909,60.012
2023-05-03 16:00:00,19101,SUB-PHL-02,23.93,41.8,83.59,704.76,14.55,0.0,690.21,0.982,59.983
2023-05-03 17:00:00,19104,SUB-PHL-02,19.78,94.29,68.19,697.43,0.74,11.92,684.77,0.9949,59.997
2023-05-03 18:00:00,19102,SUB-PHL-01,20.96,72.15,71.36,725.91,0.0,8.06,717.85,1.0142,59.994
2023-05-03 19:00:00,19103,SUB-PHL-02,13.51,8.81,70.06,797.55,0.0,10.82,786.73,0.9999,60.0
2023-05-03 20:00:00,19104,SUB-PHL-01,17.91,84.63,56.97,783.21,0.0,9.73,773.48,1.0186,60.0
2023-05-03 21:00:00,19103,SUB-PHL-01,13.99,73.23,71.36,789.81,0.0,10.31,779.5,1.0001,60.012
2023-05-03 22:00:00,19101,SUB-PHL-02,18.87,61.09,34.18,791.36,0.0,0.0,791.36,0.991,60.004
2023-05-03 23:00:00,19102,SUB-PHL-01,17.51,82.03,81.59,740.3,0.0,0.0,740.3,0.9877,60.025
2023-05-04 00:00:00,19104,SUB-PHL-01,16.96,40.41,76.67,715.93,0.0,0.0,715.93,1.0078,60.005
2023-05-04 01:00:00,19103,SUB-PHL-01,19.23,22.15,44.71,687.38,0.0,0.0,687.38,1.0015,59.983
2023-05-04 02:00:00,19103,SUB-PHL-01,14.79,51.2,76.08,669.91,0.0,0.0,669.91,1.0042,59.991
2023-05-04 03:00:00,19104,SUB-PHL-01,20.98,54.88,30.76,596.92,0.0,0.0,596.92,1.0102,60.012
2023-05-04 04:00:00,19103,SUB-PHL-01,20.39,53.83,43.03,553.09,0.0,0.0,553.09,1.009,59.968
2023-05-04 05:00:00,19103,SUB-PHL-02,19.26,56.51,33.91,524.32,0.0,0.0,524.32,0.9817,59.973
2023-05-04 06:00:00,19104,SUB-PHL-02,23.29,94.87,76.81,494.11,0.0,0.0,494.11,1.0121,60.0
2023-05-04 07:00:00,19102,SUB-PHL-01,20.1,90.22,75.35,432.33,1.27,0.0,431.06,1.0013,60.019
2023-05-04 08:00:00,19104,SUB-PHL-02,21.87,87.57,78.82,421.96,3.11,0.0,418.85,0.9957,60.026
2023-05-04 09:00:00,19104,SUB-PHL-02,23.34,80.14,30.27,456.22,7.02,0.0,449.2,1.0015,59.996
2023-05-04 10:00:00,19102,SUB-PHL-02,24.29,94.34,60.07,465.88,2.45,0.0,463.43,1.0045,60.021
2023-05-04 11:00:00,19103,SUB-PHL-02,23.74,9.85,72.29,494.33,43.54,0.0,450.79,0.986,60.001
2023-05-04 12:00:00,19104,SUB-PHL-01,28.47,26.51,39.32,602.44,36.74,0.0,565.7,0.9967,59.969
2023-05-04 13:00:00,19103,SUB-PHL-02,25.33,49.51,68.99,571.48,24.38,0.0,547.1,0.9934,60.0
2023-05-04 14:00:00,19103,SUB-PHL-01,26.06,84.65,35.05,643.8,6.65,0.0,637.15,0.994,59.988
2023-05-04 15:00:00,19103,SUB-PHL-01,23.42,50.52,40.88,625.55,17.49,0.0,608.06,0.9837,60.018
2023-05-04 16:00:00,19104,SUB-PHL-01,19.88,74.8,58.55,639.9,6.3,0.0,633.6,0.9864,59.999
2023-05-04 17:00:00,19102,SUB-PHL-01,22.86,13.9,69.21,758.53,11.14,9.26,738.13,0.9865,59.974
2023-05-04 18:00:00,19101,SUB-PHL-02,17.2,25.24,38.75,737.47,0.0,12.46,725.01,0.9949,59.97
2023-05-04 19:00:00,19102,SUB-PHL-01,19.59,73.18,41.11,764.5,0.0,8.31,756.19,1.0158,60.0
2023-05-04 20:00:00,19104,SUB-PHL-01,15.79,16.47,42.27,767.63,0.0,12.03,755.6,0.9882,59.952
2023-05-04 21:00:00,19102,SUB-PHL-01,21.46,35.14,44.32,795.7,0.0,7.71,787.99,0.9966,59.99
2023-05-04 22:00:00,19101,SUB-PHL-02,18.51,26.49,43.59,784.86,0.0,0.0,784.86,0.9925,60.005
2023-05-04 23:00:00,19102,SUB-PHL-01,16.4,34.99,53.71,774.7,0.0,0.0,774.7,1.0115,59.979
2023-05-05 00:00:00,19104,SUB-PHL-02,18.79,70.83,69.23,745.61,0.0,0.0,745.61,0.982,60.02
2023-05-05 01:00:00,19103,SUB-PHL-01,14.74,36.78,56.28,680.59,0.0,0.0,680.59,0.9879,60.024
2023-05-05 02:00:00,19101,SUB-PHL-02,18.01,55.53,76.56,635.49,0.0,0.0,635.49,0.9884,59.98
2023-05-05 03:00:00,19102,SUB-PHL-02,18.12,9.99,73.16,589.96,0.0,0.0,589.96,1.0197,59.994
2023-05-05 04:00:00,19104,SUB-PHL-01,19.29,80.5,37.59,543.97,0.0,0.0,543.97,1.0028,60.02
2023-05-05 05:00:00,19101,SUB-PHL-02,22.51,36.99,32.93,523.64,0.0,0.0,523.64,0.9856,60.0
2023-05-05 06:00:00,19101,SUB-PHL-01,22.72,64.85,82.68,480.67,0.0,0.0,480.67,0.9909,59.972
2023-05-05 07:00:00,19102,SUB-PHL-01,23.13,72.54,34.79,484.92,3.55,0.0,481.37,0.9867,59.997
2023-05-05 08:00:00,19104,SUB-PHL-02,20.45,20.97,38.9,445.18,19.76,0.0,425.42,0.985,59.983
2023-05-05 09:00:00,19104,SUB-PHL-02,22.87,88.47,31.33,434.55,4.08,0.0,430.47,1.0119,60.022
2023-05-05 10:00:00,19101,SUB-PHL-02,25.34,61.62,67.7,502.62,16.62,0.0,486.0,0.9998,60.012
2023-05-05 11:00:00,19101,SUB-PHL-01,26.27,42.87,64.94,534.85,27.59,0.0,507.26,1.0052,59.994
2023-05-05 12:00:00,19103,SUB-PHL-01,24.0,18.23,89.21,506.03,40.88,0.0,465.15,0.9933,60.003
2023-05-05 13:00:00,19102,SUB-PHL-01,30.91,94.23,83.22,671.67,2.79,0.0,668.88,1.0021,59.974
2023-05-05 14:00:00,19103,SUB-PHL-02,28.62,75.51,54.65,697.78,10.6,0.0,687.18,0.9903,59.985
2023-05-05 15:00:00,19101,SUB-PHL-02,26.0,20.8,52.3,689.55,28.0,0.0,661.55,0.9923,60.031
2023-05-05 16:00:00,19101,SUB-PHL-02,23.9,33.77,47.81,697.79,16.56,0.0,681.23,1.0061,60.001
2023-05-05 17:00:00,19104,SUB-PHL-02,22.13,80.97,39.14,694.48,2.46,7.51,684.51,0.986,60.019
2023-05-05 18:00:00,19104,SUB-PHL-02,19.35,69.57,38.29,727.91,0.0,6.21,721.7,1.0047,60.005
2023-05-05 19:00:00,19103,SUB-PHL-01,20.12,76.58,37.94,761.12,0.0,6.93,754.19,1.0141,60.026
2023-05-05 20:00:00,19101,SUB-PHL-01,19.27,44.12,36.85,761.74,0.0,6.2,755.54,0.9848,59.96
2023-05-05 21:00:00,19102,SUB-PHL-02,15.24,71.65,44.43,784.11,0.0,10.36,773.75,1.0159,59.996
2023-05-05 22:00:00,19104,SUB-PHL-01,17.6,38.65,48.4,769.47,0.0,0.0,769.47,0.9832,60.033
2023-05-05 23:00:00,19104,SUB-PHL-02,16.12,21.13,87.69,757.88,0.0,0.0,757.88,0.994,60.019
2023-05-06 00:00:00,19101,SUB-PHL-02,12.68,63.27,64.71,593.0,0.0,0.0,593.0,1.0044,60.027
2023-05-06 01:00:00,19102,SUB-PHL-02,14.94,97.6,89.26,506.19,0.0,0.0,506.19,1.0024,60.0
2023-05-06 02:00:00,19103,SUB-PHL-02,16.33,31.06,52.35,482.13,0.0,0.0,482.13,0.9839,59.989
2023-05-06 03:00:00,19102,SUB-PHL-01,21.73,46.1,57.46,448.81,0.0,0.0,448.81,1.012,59.979
2023-05-06 04:00:00,19101,SUB-PHL-02,20.1,67.4,49.47,409.92,0.0,0.0,409.92,1.0189,59.978
2023-05-06 05:00:00,19102,SUB-PHL-02,17.53,54.15,40.97,391.5,0.0,0.0,391.5,0.9872,60.016
2023-05-06 06:00:00,19102,SUB-PHL-02,22.46,84.34,38.59,353.86,0.0,0.0,353.86,1.0158,60.01
2023-05-06 07:00:00,19101,SUB-PHL-02,19.69,76.17,86.7,327.53,3.08,0.0,324.45,1.0023,59.999
2023-05-06 08:00:00,19103,SUB-PHL-01,26.16,5.83,89.21,365.68,23.54,0.0,342.14,1.0174,60.01
2023-05-06 09:00:00,19102,SUB-PHL-02,24.08,99.84,32.69,352.13,0.06,0.0,352.07,0.987,60.003
2023-05-06 10:00:00,19101,SUB-PHL-02,25.63,75.24,39.02,361.08,10.72,0.0,350.36,1.0117,60.019
2023-05-06 11:00:00,19102,SUB-PHL-02,28.97,86.39,55.41,430.55,6.57,0.0,423.98,0.9824,60.019
2023-05-06 12:00:00,19101,SUB-PHL-01,23.92,65.12,41.18,401.53,17.44,0.0,384.09,1.0153,59.979
2023-05-06 13:00:00,19103,SUB-PHL-01,23.53,85.63,51.83,405.16,6.94,0.0,398.22,1.007,60.005
2023-05-06 14:00:00,19104,SUB-PHL-01,24.65,11.24,37.75,470.18,38.43,0.0,431.75,0.9948,59.967
2023-05-06 15:00:00,19103,SUB-PHL-01,27.1,34.77,57.39,558.51,23.06,0.0,535.45,0.9876,60.003
2023-05-06 16:00:00,19104,SUB-PHL-01,20.95,87.64,46.3,495.21,3.09,0.0,492.12,1.0127,60.012
2023-05-06 17:00:00,19104,SUB-PHL-01,17.12,20.17,51.11,517.33,10.33,12.62,494.38,1.0041,59.974
2023-05-06 18:00:00,19102,SUB-PHL-02,20.59,7.82,35.66,551.88,0.0,6.85,545.03,0.9944,59.992
2023-05-06 19:00:00,19101,SUB-PHL-02,21.3,78.81,55.69,554.04,0.0,7.16,546.88,0.9978,60.0
2023-05-06 20:00:00,19101,SUB-PHL-01,21.39,83.55,89.0,572.6,0.0,9.84,562.76,1.0131,60.005
2023-05-06 21:00:00,19101,SUB-PHL-02,17.03,16.27,49.73,578.95,0.0,12.25,566.7,0.9936,59.994
2023-05-06 22:00:00,19103,SUB-PHL-01,16.34,85.43,82.59,602.81,0.0,0.0,602.81,0.9836,59.977
2023-05-06 23:00:00,19103,SUB-PHL-01,18.97,68.68,80.59,558.79,0.0,0.0,558.79,1.0165,59.999
2023-05-07 00:00:00,19103,SUB-PHL-02,12.98,52.01,87.12,570.24,0.0,0.0,570.24,0.9955,59.967
2023-05-07 01:00:00,19103,SUB-PHL-02,16.12,83.03,77.41,507.06,0.0,0.0,507.06,0.9939,59.995
2023-05-07 02:00:00,19102,SUB-PHL-01,17.77,41.92,69.58,490.54,0.0,0.0,490.54,0.9882,59.991
2023-05-07 03:00:00,19102,SUB-PHL-02,19.09,19.4,81.4,451.43,0.0,0.0,451.43,1.0159,59.997
2023-05-07 04:00:00,19104,SUB-PHL-02,18.2,28.49,34.54,425.93,0.0,0.0,425.93,0.9887,59.989
2023-05-07 05:00:00,19104,SUB-PHL-02,20.5,50.52,57.77,389.21,0.0,0.0,389.21,1.0055,59.97
2023-05-07 06:00:00,19101,SUB-PHL-02,16.75,53.13,89.36,340.74,0.0,0.0,340.74,1.0152,59.993
2023-05-07 07:00:00,19103,SUB-PHL-01,21.7,80.56,76.18,325.01,2.52,0.0,322.49,0.9814,60.019
2023-05-07 08:00:00,19102,SUB-PHL-01,25.13,79.14,87.72,373.27,5.22,0.0,368.05,1.0132,60.025
2023-05-07 09:00:00,19104,SUB-PHL-01,23.29,58.14,76.78,329.22,14.8,0.0,314.42,0.9964,60.049
2023-05-07 10:00:00,19101,SUB-PHL-01,26.17,78.08,82.49,384.79,9.49,0.0,375.3,1.0063,60.034
2023-05-07 11:00:00,19101,SUB-PHL-02,27.45,19.18,72.39,404.2,39.03,0.0,365.17,0.9949,59.976
2023-05-07 12:00:00,19103,SUB-PHL-02,26.04,5.01,75.63,402.16,47.5,0.0,354.66,1.0078,59.992
2023-05-07 13:00:00,19103,SUB-PHL-01,26.89,87.36,61.39,454.28,6.1,0.0,448.18,0.9902,60.0
2023-05-07 14:00:00,19101,SUB-PHL-02,24.13,7.56,85.45,440.74,40.03,0.0,400.71,0.9809,59.998
2023-05-07 15:00:00,19103,SUB-PHL-02,24.85,24.67,79.5,495.64,26.63,0.0,469.01,1.0179,60.001
2023-05-07 16:00:00,19103,SUB-PHL-01,25.44,69.53,80.63,553.68,7.62,0.0,546.06,0.9807,60.048
2023-05-07 17:00:00,19104,SUB-PHL-02,23.33,40.94,70.38,550.15,7.64,14.77,527.74,1.013,59.978
2023-05-07 18:00:00,19104,SUB-PHL-02,20.55,87.63,48.27,529.56,0.0,10.25,519.31,0.9868,59.986
2023-05-07 19:00:00,19104,SUB-PHL-02,20.88,29.8,32.14,566.74,0.0,7.83,558.91,0.9957,60.033
2023-05-07 20:00:00,19102,SUB-PHL-01,20.65,1.19,86.14,574.53,0.0,6.01,568.52,1.0129,59.988
2023-05-07 21:00:00,19103,SUB-PHL-02,14.09,30.07,65.17,594.49,0.0,6.94,587.55,0.9882,60.008
